"Authors","Author full names","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Cited by","DOI","Link","Abstract","Author Keywords","Index Keywords","Document Type","Publication Stage","Open Access","Source","EID"
"Shumetie A.; Alemayehu M.","Shumetie, Arega (57190838158); Alemayehu, Molla (57201273557)","57190838158; 57201273557","Poverty and Food Security Effects of Climate Variability on Smallholders: The Case of Western Hararghe Zone, Ethiopia","2019","Economic Studies in Inequality, Social Exclusion and Well-Being","","","","185","198","1","10.1007/978-3-030-11419-0_9","https://www.scopus.com/pages/publications/85065297698?origin=resultslist","Climate change has a devastating impact on smallholders’ agriculture in the tropics, particularly in Africa. This study examines the effect of climate variability on the poverty and food security of rural households in three districts (Meiso, Doba and Goba-koricha) in the West Hararghe zone in Ethiopia. The study uses cross-sectional data collected from sample households in the study area with emphasis on the crop production sub-sector, which is more sensitive to climate variabilities. On average, the sampled households possessed about 6.23 TLU, 0.84 pair of oxen and 1.34 hectares of land. Based on the kilo calorie intake of household members per day, more than 80 and 64 percent of the households in Doba and Goba-koricha districts were food insecure respectively. The results also show that households’ income should increase by 63.34 and 57.86 percent respectively for Doba and Goba-koricha districts to lift smallholders out of absolute poverty. Moreover, income inequality is very wide in the two districts. Though moisture stress has the largest share, TLU and cropland owned by households also have a significant effect in determining households’ food security and poverty levels. Additionally, the study also finds out that the size of the family has a strong negative effect on both food security and the absolute poverty status of households in the study area. This covariate aggravates farm households’ problems. Hence, having a large family size and frequent moisture stress on crop production coupled with infertile and fragmented plots of land worsen food security and poverty levels of rural households in the study area. © Springer Nature Switzerland AG 2019.","Climate variability; Crop production; Food security; Households; Poverty","","Book chapter","Final","","Scopus","2-s2.0-85065297698"
"Kapapa L.; Onyango P.; Bwanthondi P.; Mfilinge P.","Kapapa, Lyidia (59298867400); Onyango, Paul (36242007200); Bwanthondi, Philip (59298406700); Mfilinge, Prosper (6508176493)","59298867400; 36242007200; 59298406700; 6508176493","The vulnerability of fisheries-based livelihoods to climate variability and change in coastal small pelagic fishing communities in Tanzania","2024","Marine Policy","169","","106344","","","14","10.1016/j.marpol.2024.106344","https://www.scopus.com/pages/publications/85202034545?origin=resultslist","Fisheries-based livelihood activities constitute an essential means of income and well-being for the majority living in coastal areas. This paper examines vulnerability of fisheries-based livelihoods caused by climate variability and change. It focuses on three small pelagic fishers’ communities including Kipumbwi, Kilindoni, and Kilwa-Kivinje, along the Tanzanian coast, as a case study. Little research has been done on the effect of climate variability and change on the livelihoods of small-scale fishing communities in developing countries, particularly along the Tanzanian coast. In collecting data, questionnaire, focused group discussion and an interactive governance approach were used. Results showed that the natural vulnerability issues include, reduced catches, and strong winds. Economic vulnerability, mentioned lack of credit facilities. For social vulnerability, respondents mentioned an increased number of fishers and fishing vessels On the aspect of technology, respondents mentioned lack of modern fishing methods. As findings suggest, these vulnerability aspects, are possibly associated with anthropogenic factors such as illegal fishing, may not be related to climate change, but climate change may intensify them. The findings further showed that climate variability has negatively affected the fisheries on which fisher communities depend for income and for food security thus affecting their local economy. Climate change has negatively affected small pelagic fishers. The decline in fish catches and economic- un-matching changes in fish prices have negatively affected the fishing community's income, employment, and food security. The recommended means for reducing vulnerability include reducing taxes and levies, availability of facilities for reducing post-harvesting loss and availability of reliable markets. © 2024 Elsevier Ltd","Climate variability; Fishers community small pelagic fisheries; Vulnerability factors","Tanzania; climate change; climate effect; climate variation; fishing community; food security; livelihood; pelagic fish; vulnerability","Article","Final","","Scopus","2-s2.0-85202034545"
"Hohl R.; Jiang Z.; Tue Vu M.; Vijayaraghavan S.; Liong S.-Y.","Hohl, Roman (57194658930); Jiang, Ze (57211499211); Tue Vu, Minh (57217733809); Vijayaraghavan, Srivatsan (57208161645); Liong, Shie-Yui (7004569396)","57194658930; 57211499211; 57217733809; 57208161645; 7004569396","Using a regional climate model to develop index-based drought insurance for sovereign disaster risk transfer","2021","Agricultural Finance Review","81","1","","151","168","16","10.1108/AFR-02-2020-0020","https://www.scopus.com/pages/publications/85087551778?origin=resultslist","Purpose: Examine the usability of rainfall and temperature outputs of a regional climate model (RCM) and meteorological drought indices to develop a macro-level risk transfer product to compensate the government of Central Java, Indonesia, for drought-related disaster payments to rice farmers. Design/methodology/approach: Based on 0.5° gridded rainfall and temperature data (1960–2015) and projections of the WRF-RCM (2016–2040), the Standardized Precipitation Index (SPI) and the Standardized Precipitation Evapotranspiration Index (SPEI) are calculated for Central Java over different time spans. The drought indices are correlated to annual and seasonal rice production, based on which a weather index insurance structure is developed. Findings: The six-month SPI correlates best with the wet season rice production, which generates most output in Central Java. The SPI time series reveals that drought severity increases in future years (2016–2040) and leads to higher payouts from the weather index structure compared to the historical period (1960–2015). Practical implications: The developed methodology in using SPI for historical and projected periods allows the development of weather index insurance in other regions which have a clear link between rainfall deficit and agricultural production volatility. Originality/value: Meteorological drought indices are a viable alternative for weather index insurance, which is usually based on rainfall amounts. RCM outputs provide valuable insights into future climate variability and drought risk and prolong the time series, which should result in more robust weather index insurance products. © 2020, Emerald Publishing Limited.","Climate change; Drought risk mitigation; Regional climate model; Sovereign disaster risk transfer; Standardized precipitation index; Weather index insurance","","Article","Final","","Scopus","2-s2.0-85087551778"
"Eslahi M.; Mazza P.","Eslahi, Mohammadehsan (58573505400); Mazza, Paolo (55681494500)","58573505400; 55681494500","Can weather variables and electricity demand predict carbon emissions allowances prices? Evidence from the first three phases of the EU ETS","2023","Ecological Economics","214","","107985","","","36","10.1016/j.ecolecon.2023.107985","https://www.scopus.com/pages/publications/85170653876?origin=resultslist","This study examines the predictive impact of weather conditions and electricity demand on hourly spot prices of emissions allowances during the first three phases of the European Union Emissions Trading System (EU ETS) (2005–2019). We propose an original methodology for constructing European-scale electricity demand and weather indices and characterize the relationship between those indices and emissions allowances prices by means of an advanced predictive modeling technique (Extreme Gradient Boosting). Empirical findings assert that electricity demand and the weather variables under study were of importance for estimating EUA prices during the first three phases of the EU ETS, with air temperature and electricity demand being most relevant to emissions allowances prices. Conversely, total precipitation and relative humidity proved to be the least relevant variables to the outcome. The results also indicate that the relationship between emissions allowances prices and their weather-related predictors was not linear in the studied period. The paper contributes to the growing body of literature on the structural determinants of carbon prices in the EU ETS and enhances our understanding of the impact of climate and weather variability – in the provision of renewable energy production – on the most prominent market-based measure to reduce CO2 emissions in Europe. © 2023 Elsevier B.V.","Electricity demand; Emissions allowances prices; Predictive modeling; The EU ETS; Weather variables","Europe; alternative energy; carbon emission; demand analysis; electricity; emission control; European Union; numerical model; prediction; price dynamics; weather","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-85170653876"
"Brown M.E.","Brown, Molly E. (35232671500)","35232671500","Food security, food prices and climate variability","2014","Food Security, Food Prices and Climate Variability","","","","1","214","26","10.4324/9780203071687","https://www.scopus.com/pages/publications/84954424617?origin=resultslist","The agriculture system is under pressure to increase production every year as global population expands and more people move from a diet mostly made up of grains, to one with more meat, dairy and processed foods. This book uses a decade of primary research to examine how weather and climate, as measured by variations in the growing season using satellite remote sensing, has affected agricultural production, food prices and access to food in food-insecure regions of the world. The author reviews environmental, economics and multidisciplinary research to describe the connection between global environmental change, changing weather conditions and local staple food price variability. The context of the analysis is the humanitarian aid community, using the guidance of the USAID Famine Early Warning Systems Network and the United Nation’s World Food Program in their response to food security crises. These organizations have worked over the past three decades to provide baseline information on food production through satellite remote sensing data and agricultural yield models, as well as assessments of food access through a food price database. These datasets are used to describe the connection, and to demonstrate the importance of these metrics in overall outcomes in food-insecure communities. © 2014 United States Government as represented by the Administrator of the National Aeronautics and Space Administration.","","","Book","Final","","Scopus","2-s2.0-84954424617"
"Abdallah A.-H.; Ghafoor N.","Abdallah, Abdul-Hanan (57190577908); Ghafoor, Naghmana (54385226100)","57190577908; 54385226100","Heterogeneous impacts of rainwater harvesting systems on income and food outcomes in northern Ghana","2026","Frontiers in Environmental Economics","5","","1808592","","","0","10.3389/frevc.2026.1808592","https://www.scopus.com/pages/publications/105047720277?origin=resultslist","Introduction – Rainfed agriculture remains the dominant source of livelihood for smallholders in northern Ghana yet increasing rainfall variability and recurrent dry spells continue to undermine farm income (FI), food self-sufficiency (FSS), and food security. Ex-situ rainwater harvesting systems (RWHS) are promoted as climate adaptation technologies, but the evidence on heterogeneous impacts remains scant. This study estimates the impact of ex-situ RWHS—distinguishing between the impact of conventional and emerging RWHS—on FI, FSS, and food security. Methods – Based on two rounds of household panel data combined with geospatial data on temperature, rainfall, infrastructure, and input prices, the analysis applies Switching Regression for Multinomial Treatment and Multinomial Endogenous Treatment models that address the presence of endogenous technology adoption. Robustness is checked by using multinomial propensity score weighting and augmented inverse probability weighting estimators. Results and discussion – Results indicate that RWHS enhances FI, FSS, and food security. Compared to conventional RWHS, emerging RWHS generates larger and more robust impacts. These findings underline the need for differentiation in RWHS when designing water management policies aimed at enhancing food security in semi-arid regions. Copyright © 2026 Abdallah and Ghafoor.","food security; Ghana; rainwater harvesting; technology adoption; water scarcity","","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-105047720277"
"Bamidele S.","Bamidele, Seun (59983750000)","59983750000","ASSESSING THE IMPACT OF LIVELIHOOD DIVERSIFICATION STRATEGIES ON HOUSEHOLD FOOD SECURITY AMONG SMALLHOLDER FARMERS IN SOUTH-WESTERN NIGERIA; [OCENA WPŁYWU STRATEGII DYWERSYFIKACJI ŹRÓDEŁ UTRZYMANIA NA BEZPIECZEŃSTWO ŻYWNOŚCIOWE GOSPODARSTW DOMOWYCH WŚRÓD DROBNYCH ROLNIKÓW W POŁUDNIOWO-ZACHODNIEJ NIGERII]","2024","Economic and Regional Studies / Studia Ekonomiczne i Regionalne","17","4","","614","639","1","10.2478/ers-2024-0034","https://www.scopus.com/pages/publications/105011320136?origin=resultslist","Subject and purpose of work: This study critically examines the role of livelihood diversification strategies in improving household food security among smallholder farmers in South-Western Nigeria. The objective is to explore how rural households adapt to challenges such as climate variability, limited access to resources, and economic instability through diversified income-generating activities. Specifically, the study investigates the impact of activities such as small-scale trade, local manufacturing, agricultural processing, wage labor, and remittances on food security outcomes. Materials and methods: The study conducts an extensive literature review of empirical and theoretical research, synthesizing data from studies that focus on agricultural and nonagricultural livelihoods. This approach enables a comprehensive understanding of the different types of diversification strategies used by smallholder farmers and evaluates their effectiveness in stabilizing income and improving food security. The analysis considers various factors, including the socioeconomic and environmental contexts in which these activities are undertaken, to understand the nuances and varying impacts of diversification. Results: Key findings reveal that while livelihood diversification can serve as a buffer against income fluctuations, its success largely depends on factors such as resource availability, household capacity, and local infrastructure. Diversification through agricultural means, such as crop rotation or animal husbandry, often stabilizes food production, but may not fully mitigate income risks. Nonagricultural activities, such as trading or manufacturing, can contribute more directly to income stability, although these opportunities are often constrained by limited market access and infrastructure. Remittances provide a crucial safety net for some households, although this source of income is vulnerable to external economic factors. Conclusions: The study concludes that targeted livelihood diversification strategies can substantially improve food security in rural areas, especially when they are adapted to local socioeconomic and environmental conditions. The findings underscore the need for policy interventions that support infrastructure development, market access, and training programs to expand viable livelihood options. By aligning theoretical insights with empirical evidence, the study offers actionable recommendations for policy makers to promote sustainable and inclusive food security solutions through diversified income sources for rural communities in South-Western Nigeria. Copyright: © 2024 Seun Bamidele et al., published by Sciendo.","climate variability; household food security; livelihood diversification; smallholder farmers; south-western Nigeria","","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-105011320136"
"Luong T.A.; Nguyen M.-H.; Truong N.T.K.; Le K.","Luong, Tuan Anh (57225943471); Nguyen, Manh-Hung (57211505210); Truong, N.T. Khuong (57225935836); Le, Kien (57211337161)","57225943471; 57211505210; 57225935836; 57211337161","Rainfall variability and internal migration: The importance of agriculture linkage and gender inequality","2023","Economic Analysis and Policy","77","","","326","336","15","10.1016/j.eap.2022.11.021","https://www.scopus.com/pages/publications/85143647581?origin=resultslist","This paper investigates the extent to which individual migration decisions in Vietnam can be driven by climate change, based on the historical rainfall data from 70 weather stations in Vietnam and the Vietnam Access to Resources Household Survey. Utilizing the exogenous variation in the rainfall deviation from the local norms within an individual fixed-effects framework, we uncover the negative association between rainfall and the probability of individual's decision to migrate. We find that doubling the amount of precipitation relative to the long-run local average reduces the probability of migration by 7.5 percent. This result could potentially be driven by individuals who work in the agriculture sector and could have experienced an increase in income as high precipitation could lead to high yield. Furthermore, our heterogeneity analyses suggest rainfall shocks could perpetuate gender inequality in Vietnam as women are less likely to migrate when being affected by climate change. Policymakers could shift their focus to flood control and water management in affected areas, where people's livelihoods depend on agriculture, to efficiently address issues related to climate-induced internal migration. © 2022 Economic Society of Australia, Queensland","Climate change; Gender inequality; Migration; Rainfall; Vietnam","","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-85143647581"
"Hosu S.Y.; Cishe E.N.; Luswazi P.N.","Hosu, Sunday Y. (57204156536); Cishe, E.N. (59806957800); Luswazi, P.N. (6505936562)","57204156536; 59806957800; 6505936562","Vulnerability to Climate Change in the Eastern Cape Province of South Africa: What Does the Future Holds for Smallholder Crop Farmers?","2016","Agrekon","55","1-2","","133","167","18","10.1080/03031853.2016.1157025","https://www.scopus.com/pages/publications/84975882652?origin=resultslist","Assessment of the level of smallholders’ vulnerability to climate variability and the adaptive capacity will provide information required for adequate policy formulation for the adaptation and improvement of food security among poor farming households. This article utilised data from a survey of 223 small farming households in the Eastern Cape province, one of the poorest agrarian provinces in South Africa, to explore the exposure of smallholder farmers to climate change, their adaptive capacity and their vulnerability to climate shock across major agro-ecological zones. Data on the production of main staple foods, household assets and access to institutional facilities were analysed by means of principal component analysis. General circulation model scenarios were used with a crop model (EPIC) to explore the impact of future plausible climate patterns on farmers’ income. Farmers in the Karoo zone are currently the most vulnerable to climate variability. A scenario analysis also showed that maize production in the Eastern Cape will be positively affected by climate change under both low-input and irrigated management systems, whereas potato yield will decrease. It is projected that smallholder farmers who significantly rely on maize can expect an increase of up to 45 per cent revenue by 2050 under the UKMO-HADGEM1 climate scenario if the average estimated future yields materialise. Both institutional and infrastructural support in the form of access to credit and irrigation facilities are recommended for adequate adaptation to future climate change impact, in particular climate volatility, which was not taken into account in our yield projections. © 2016 Agricultural Economics Association of South Africa.","climate change; EPIC; food security; general circulation models; small farms","","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-84975882652"
"Morrisette P.M.; Rosenberg N.J.","Morrisette, Peter M. (6506461709); Rosenberg, Norman J. (58489102400)","6506461709; 58489102400","Climate Variability and Development","2016","Global Development and the Environment: Perspectives on Sustainability","","","","73","82","0","10.4324/9781315659985-9","https://www.scopus.com/pages/publications/85164872050?origin=resultslist","Agreement on an international convention to mitigate the buildup of greenhouse gases could be one of UNCED’s important achievements. However, it is also important that the conference address the problem of existing climate variability, which at present complicates the sustainable development of resources in developed countries and, even more so, in developing countries. Agriculture illustrates the vulnerability of societies to this variability, yet it also demonstrates a potential for adaptability. Agriculture’s response to drought suggests that better means of adapting to existing climate variability would provide immediate benefits and would likely expand the range of options available to cope with climate change in the future. © 1992 Resources for the Future, Inc.","","","Book chapter","Final","","Scopus","2-s2.0-85164872050"
"Balasubramanian R.; Saravanakumar V.","Balasubramanian, R. (7103127949); Saravanakumar, V. (23470589800)","7103127949; 23470589800","Climate sensitivity of groundwater systems in South India: Does it matter for agricultural income?","2021","Climate Change and Community Resilience: Insights from South Asia","","","","143","156","6","10.1007/978-981-16-0680-9_10","https://www.scopus.com/pages/publications/85140755528?origin=resultslist","This study examines the implications of climate variability on groundwater for irrigation and agricultural income in the Indian state of Tamil Nadu. Based on a panel of 1740 observations over a 40-year period, it was found that increase in rainfall positively influences the water table, whereas increase in maximum temperature significantly reduces groundwater availability. While increase in temperature has a negative impact on farm income, groundwater availability has a positive impact. Increase in well density has a negative effect, and electricity subsidy a positive effect on farm income. As temperatures increase as a result of climate change, two important practical concerns for agricultural management have been observed: (a) groundwater reduction is likely and alternate sources of irrigation may need to be identified; (b) because richer farmers will be able to invest in deeper wells, small landholders are likely to see lower returns to agriculture with increase in well density. Our findings offer valuable insights into the impact of climatic and non-climatic factors on groundwater level and net farm income that can inform the development of sustainable and equitable solutions. © The Author(s) 2022. All rights reserved.","Climate change; Farm income; Groundwater; Spatial dynamic panel data","","Book chapter","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85140755528"
"Balana B.B.; Bizimana J.-C.; Richardson J.W.; Lefore N.; Adimassu Z.; Herbst B.K.","Balana, Bedru B. (35602677300); Bizimana, Jean-Claude (56520199500); Richardson, James W. (7404378331); Lefore, Nicole (56242668400); Adimassu, Zenebe (36597841600); Herbst, Brian K. (57191974153)","35602677300; 56520199500; 7404378331; 56242668400; 36597841600; 57191974153","Economic and food security effects of small-scale irrigation technologies in northern Ghana","2020","Water Resources and Economics","29","","100141","","","74","10.1016/j.wre.2019.03.001","https://www.scopus.com/pages/publications/85063196966?origin=resultslist","Small-scale irrigation (SSI) technologies can be useful not only to increase crop productivity and income but also as a viable adaptation practice to climate variability. A farm simulation model (FARMSIM) and data from selected SSI technologies piloted in northern Ghana under the ‘Feed the Future-Innovation Lab for Small Scale Irrigation’ (ILSSI) project were used to assess the economic feasibility of the SSI technologies and their potential to improve income and nutrition of smallholder farm households. Three dry season irrigated crops (onion, corchorus, amaranthus) grown under three agricultural water management regimes were analysed. Results show that adoption of the SSI technologies could increase the net farm profit by 154%–608% against the baseline depending on the ‘crop type - SSI technology’ combination. Nutrition levels also improved significantly as a result of the improvements in crop yields due to irrigation and use of complementary inputs. However, the results further reveal that the options that utilize capital-intensive SSI technologies such as solar-powered water pumps to grow high value cash crops are constrained by the high investment cost. Currently, farmers tend to choose low-cost SSI technologies such as a traditional watering-cans, which generate low economic returns. Improving access to credit or alternative financing schemes could mitigate the capital constraints and enable smallholders to gain more benefits from participating in market-oriented high-value irrigated production. © 2019 Elsevier B.V.","Economic feasibility; Farm income; Ghana; Nutrition; Small-scale irrigation; Smallholders","Allium cepa; Amaranthus; Corchorus","Article","Final","","Scopus","2-s2.0-85063196966"
"Daramola A.Y.","Daramola, Adebukola Yewande (41761320600)","41761320600","Gender Differentials in Climate Impacts: Experience from Nigeria","2026","Gender and Climate Finance in Africa: Addressing Inequalities and Bridging Gaps","","","","77","99","0","10.1108/978-1-83742-085-820261005","https://www.scopus.com/pages/publications/105048074313?origin=resultslist","Climate variabilities and its profound impacts on earth systems and livelihoods are widespread globally but are more severe for vulnerable populations. Nigeria is a developing lower middle-income country with low adaptive capacities across most of its populations and systems. An estimated 133 million of the country’s 200+ million people are classified multidimensionally poor. Beyond this country-wide vulnerability, deeper vulnerabilities exist for women as they have constrained access to resources, power, and, perhaps more fundamentally, to information. Many of these women are engaged in climate-sensitive sectors such as agriculture or informal enterprise. Consequently, the impacts of climate variability, while are felt by both males and females, further deepen vulnerabilities for the female gender. Further complications and differentials in vulnerability are found among females in the northern and southern divides of the country, while those in urban and rural areas also exhibit peculiar deprivations. The study explores how intersectionalities in demographics deepen vulnerabilities to climate impacts in Nigeria for females, drawing on extant literature, complemented with findings from a previous survey conducted 2023. The survey covered eight states in five of Nigeria’s six geopolitical zones. The progression of vulnerability rises sharply from the female demographic (60.2%) to the northern female resident in rural areas, with no formal education, engaged in farming and earning a low income (90%). This confirms findings from extant literature that intersectionalities amplify vulnerabilities. The findings point climate fund managers to the need for intentional beneficiary targeting in dispensing benefits. Individual chapters © 2026 The authors.","adaptive capacity; Climate variability; gender vulnerability; intersectionality; Nigeria","Agriculture; Developing countries; Population statistics; Rural areas; Sustainable development; Access to resources; Adaptive capacity; Classifieds; Climate impacts; Climate variability; Earth systems; Gender vulnerability; Intersectionality; Middle-income countries; Nigeria; Climate change","Book chapter","Final","","Scopus","2-s2.0-105048074313"
"Samka F.K.; Huang L.; Ren Y.","Samka, Fabrice Kehven (60682018500); Huang, Luchen (59043629000); Ren, Yanjun (8378579000)","60682018500; 59043629000; 8378579000","The impact of climate change on food security: evidence from Sub-Saharan Africa","2026","International Journal of Agricultural Sustainability","24","1","2680626","","","0","10.1080/14735903.2026.2680626","https://www.scopus.com/pages/publications/105041185896?origin=resultslist","The impact of climate change has gained extensive attention over the past few decades, while its impact on Sub-Saharan Africa (SSA), a region where agriculture is particularly vulnerable to climate variability, still requires more in-depth and focused research, including its effects on food security. Using panel data from 1980 to 2021, this study investigates the effects of climate change (temperature and rainfall) and ecological footprints on food security in SSA and its four sub-regions, including pathways through inflation and trade. Results show that increases in temperature and ecological footprints improve food security in SSA. Increased rainfall decreases food security in Western SSA but increases it in Middle and Southern SSA. Temperature improves food security in Eastern and Western SSA, while ecological footprints improve food security in Eastern, Western and Southern SSA. Increases in temperature and ecological footprint improve trade, while an increase in rainfall and temperature reduces inflation. However, increases in ecological footprint increases inflation. we recommend climate-resilient agriculture, strengthening climate information and early warning systems and expanding irrigation infrastructure. Region-specific strategies include the adoption of flood-tolerant crops in Western SSA, sustainable resource management in Southern SSA, and the scaling up of climate-smart agriculture in Eastern SSA. fiscal and monetary policies should be put in place to stabilize food prices. © 2026 The Author(s). Published by Informa UK Limited, trading as Taylor & Francis Group.","Climate change; ecological footprints; fixed and random effects model; food production index; Sub-Saharan Africa","Sub-Saharan Africa; agricultural management; agricultural trade; climate change; ecological footprint; food production; food security; inflation; information system; precision agriculture","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-105041185896"
"Rao V.U.M.; Ahmad L.; Sattar A.","Rao, V.U.M. (7402899366); Ahmad, Latief (55599642500); Sattar, Abdus (57209090943)","7402899366; 55599642500; 57209090943","Microclimate Modification for Improved Agriculture Production","2025","Sustainable Production and Food Security: An Overview Through Climate Smart Agricultural Interventions","","","","197","207","1","10.1142/9789811296062_0011","https://www.scopus.com/pages/publications/105013699953?origin=resultslist","Microclimate modification is a strategic approach for enhancing agriculture production. Microclimate, defined as the localized climate conditions within a specific area, plays a pivotal role in determining crop growth and yield. This chapter emphasizes the significance of purposeful interventions to modify microclimates to optimize agricultural productivity. Efficient microclimate modification involves strategic deployment of technologies such as shade nets, greenhouse structures, and agroforestry practices. These interventions aim to regulate factors like temperature, humidity, and sunlight exposure, creating a more favorable environment for crop cultivation. By manipulating these microclimatic conditions, farmers can extend growing seasons, protect crops from extreme weather events, and optimize resource utilization. Furthermore, this chapter discusses the potential of precision irrigation and mulching techniques in microclimate modification, contributing to water conservation and soil moisture management. The integration of technology, data analytics, and climate monitoring systems enables farmers to make informed decisions in real-time, adapting to changing microclimatic conditions. Microclimate modification emerges as a promising strategy to address the challenges posed by climate variability and enhance agriculture production. By adopting innovative technologies and sustainable practices, farmers can optimize microclimatic conditions, thereby increasing resilience and productivity in the face of a changing climate. © 2025 by World Scientific Publishing Co. Pte. Ltd. All rights are reserved.","Agriculture production; Climate change; Microclimate","Agribusiness; Crops; Cultivation; Soil conservation; Agricultural productivity; Agriculture productions; Climate condition; Crop growth and yields; Localised; Microclimate; Microclimatic conditions; Specific areas; Strategic approaches; Strategic deployment; Climate change","Book chapter","Final","","Scopus","2-s2.0-105013699953"
"Zegunis M.; Balezentis T.","Zegunis, Martynas (59219980400); Balezentis, Tomas (37062856100)","59219980400; 37062856100","Production risk in the crop farming of the Baltic States, Poland, and Germany","2024","Journal of International Studies","17","2","","118","131","6","10.14254/2071-8330.2024/17-2/6","https://www.scopus.com/pages/publications/85198656360?origin=resultslist","Increasing climate volatility has called for further analysis of the risk management measures in agriculture. This paper sheds more light on production risks in the crop farming of northeastern European agriculture. Specifically, the cases of the three Baltic States (Estonia, Latvia, and Lithuania) are juxtaposed to those of Poland and Germany. Thus, both economically developed and developing economies are considered in the analysis. The study covers major crops throughout 2004-2022, i.e., considers the post-accession period of the new EU member states. The research relies on the downward coefficients of variation as the hazard measures. The conditional means were obtained by applying the moving average approach. The results suggest that the highest yield risk is observed for wheat and rape, whereas barley stands at the other end of the spectrum. Regarding the country-wise comparison, risk measures were highest in Estonia and lowest for Poland and Germany. © 2024, Centre of Sociological Research. All rights reserved.","coefficient of variation; moving average; risk; standard deviation; yield","","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85198656360"
"Linsenmeier M.","Linsenmeier, Manuel (57665396200)","57665396200","Temperature variability and long-run economic development","2023","Journal of Environmental Economics and Management","121","","102840","","","39","10.1016/j.jeem.2023.102840","https://www.scopus.com/pages/publications/85166216239?origin=resultslist","This study examines the effects of temperature variability on long-run economic development. To identify causal effects, a novel econometric strategy is employed, based on spatial first-differences. Economic activity is proxied by satellite data on nightlights. Drawing on climate science, the study distinguishes between temperature variability on three time scales: day-to-day, seasonal, and interannual variability. The results indicate that day-to-day temperature variability has a statistically significant, negative effect on economic activity, while seasonal variability has a smaller but also negative effect. The effect of interannual variability is positive at low temperatures, but negative at high temperatures. Furthermore, the results suggest that daily temperature levels have a non-linear effect on economic activity with an optimal temperature around 15 degrees Celsius. However, most of the estimated effects of variability cannot be explained with this non-linearity and instead seem to be due to larger uncertainty about future temperature realisations. The empirical effects can be found in both urban and rural areas, and they cannot be explained by the distribution of agriculture. The results indicate that projected changes of temperature variability might add to the costs of anthropogenic climate change especially in relatively warm and currently relatively poor regions. © 2023 The Author(s)","Climate; Day-to-day variability; Interannual variability; Nightlights; Seasonal variability; Temperature; Temperature variability","Climate change; Economic analysis; Economic and social effects; Uncertainty analysis; Climate; Day-to-day variability; Economic activities; Economic development; Effects of temperature; Interannual variability; Longest run; Nightlight; Seasonal variability; Temperature variability; annual variation; climate change; economic activity; economic development; nature-society relations; nonlinearity; satellite data; temperature; Temperature","Article","Final","All Open Access; Green Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-85166216239"
"Dallmann I.; Millock K.","Dallmann, Ingrid (57200109317); Millock, Katrin (6603310506)","57200109317; 6603310506","Climate variability and inter-state migration in India","2017","CESifo Economic Studies","63","4","","560","594","94","10.1093/cesifo/ifx014","https://www.scopus.com/pages/publications/85039752573?origin=resultslist","We match climate data to migration data from the 1991 and 2001 Indian Censuses to investigate the impact of climate variability on internal migration. The article makes four contributions to the existing literature on macro-level migration flows. First, use of census data allows us to test and compare the effect on migration of climatic factors prior to migration. Second, we introduce relevant meteorological indicators of climate variability, to measure the frequency, duration, and magnitude of drought and excess precipitation based on the Standardized Precipitation Index. Third, we estimate the total effect (direct and indirect effects) of climate variability on bilateral migration rates. Fourth, we examine three possible channels through which climate variability might induce migration: average income, agriculture, and urbanization. The estimation results show that drought frequency in the origin state increases inter-state migration in India. This effect is stronger in agricultural states, and in such states the magnitude of drought also increases inter-state migration significantly. Drought frequency has the strongest effect on rural-rural inter-state migration. © The Author 2017. Published by Oxford University Press on behalf of Ifo Institute, Munich. All rights reserved.","Climate variability; Drought; Excess precipitation; India; Internal migration; PPML; SPI","India; census; climate effect; climate variation; drought; estimation method; internal migration; precipitation (climatology)","Article","Final","All Open Access; Bronze Open Access","Scopus","2-s2.0-85039752573"
