"Authors","Author full names","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Cited by","DOI","Link","Abstract","Author Keywords","Index Keywords","Document Type","Publication Stage","Open Access","Source","EID"
"Yadav A.; Mishra H.; Pradhan A.K.; Sah B.; Joshi D.","Yadav, Arvind (57201478888); Mishra, Haripriya (57903732200); Pradhan, Ashwini Kumar (57223054673); Sah, Basant (57874759300); Joshi, Devendra (57221869205)","57201478888; 57903732200; 57223054673; 57874759300; 57221869205","Integration of Genetic Algorithm and Support Vector Machine for Water Discharge Prediction in River Basin System","2025","ICDT 2025 - 3rd International Conference on Disruptive Technologies","","","","1073","1078","0","10.1109/ICDT63985.2025.10986493","https://www.scopus.com/pages/publications/105006410070?origin=resultslist","Water discharge (WD) is essential component of river hydrodynamics. It is crucial to predict WD for constructing reservoirs and dams, operations, management and river engineering studies. WD includes various complex nonlinear processes which depends on many variables. The WD prediction is complicated using traditional methods because these are unable to handle the complex nonlinear processes of it. WD prediction using novel artificial intelligence (AI) techniques is highly encouraged for its effectiveness in flood forecasting. A hybrid AI approaches is useful for WD prediction in Mahanadi River (MR), India. Support vector machine (SVM) is integrated with Genetic algorithm (GA) (GA-SVM) for optimization of all associated SVM parameters. Temperature(T), rainfall (R), water level (WL) and sediment yield (SY) are used as inputs parameters for prediction of WD. The standard statistical measures are used for the performance evaluation of GA-SVM model. Hybrid GA-SVM with automated parameter tuning model is developed for prediction of WD at Tikarapara location. It is outermost downstream station in the MR using hydro-climatical parameters. The developed GA-SVM model is compared to SVM, and multiple linear regression (MLR) to evaluate the ability of the models to predict the WD. The proposed GA-SVM model is provided satisfactory and better results for estimation of WD in the MR among all comparative models. This modelling approaches can be applied for the prediction of WD at gauge or ungauged places in MR due to its easiness in implement and satisfactory results.  © 2025 IEEE.","Genetic algorithm; Mahanadi River; Rainfall; Support vector machine; Water discharge","Behavioral research; Linear regression; Dam engineering; Genetic algorithm support vector machines; Mahanadi; Mahanadi river; Nonlinear process; River basins; Support vector machine models; Support vectors machine; Water discharge predictions; Water discharges; Engineering research","Conference paper","Final","","Scopus","2-s2.0-105006410070"
"Mujtaba A.; Pawar S.; Joshi D.P.P.; Gopinathan R.","Mujtaba, Aqib (57217582998); Pawar, Shyamli (57686985700); Joshi, D P Priyadarshi (57222558192); Gopinathan, R. (57209774612)","57217582998; 57686985700; 57222558192; 57209774612","Examining asymmetric impact of climatic factors on crop yields in India","2023","Applied Economics Letters","30","11","","1488","1495","13","10.1080/13504851.2022.2064416","https://www.scopus.com/pages/publications/85130069128?origin=resultslist","The study examined the dynamic impact of climate such as Carbon dioxide (CO2) emissions, temperature, and rainfall on agricultural yield in India from 1980 to 2017 by applying the nonlinear autoregressive distributed lag (NARDL) model. The empirical evidence supports a long- and short-run asymmetry effect, implying that the positive impact of the climatic variables on agricultural yield is distinct from the adverse effects on both the long- and short-run equilibrium. In addition, CO2 emissions and average atmospheric temperature have diverse impacts on agriculture yield. © 2022 Informa UK Limited, trading as Taylor & Francis Group.","Asymmetry; Climate change; CO<sub>2</sub> emissions; Crop yield","carbon dioxide; carbon emission; climate change; climate effect; crop yield; empirical analysis; numerical model; rainfall; temperature effect; yield response","Article","Final","","Scopus","2-s2.0-85130069128"
"Calicioglu O.; Sengul M.Y.; Femeena P.V.; Brennan R.A.","Calicioglu, Ozgul (56674543000); Sengul, Mert Y. (57201800832); Femeena, Pandara Valappil (57200530569); Brennan, Rachel A. (7202778831)","56674543000; 57201800832; 57200530569; 7202778831","Duckweed growth model for large-scale applications: Optimizing harvesting regime and intrinsic growth rate via machine learning to maximize biomass yields","2021","Journal of Cleaner Production","324","","129120","","","14","10.1016/j.jclepro.2021.129120","https://www.scopus.com/pages/publications/85116351167?origin=resultslist","Duckweed has emerged as a potential feedstock for the environmentally sustainable and economically viable production of biofuels and protein. The aim of this study was to: (1) enhance an existing intrinsic duckweed growth model and use it to develop a general regression model that enables users to easily predict annual duckweed yield for large scale applications; and (2) determine the optimal parameter sets that produce the highest annual duckweed yield at a specific location for known values of daily temperature and photoperiod. Simulations performed using Stella Architect were used to compute annual duckweed yield and generate separate datasets for developing the regression model and optimization model. To improve duckweed yields for large-scale applications which incorporate regular harvesting, a harvesting regime was added to the intrinsic duckweed growth model. Two new parameters (harvest frequency and harvest ratio) and a control (harvest threshold) were used to describe the harvesting regime in the model. The general model was developed by fitting LASSO regression (R2 = 0.95) with four variables: initial mat density, intrinsic growth rate, harvest ratio, and harvest frequency. This model offers a simple method for users to estimate annual duckweed yield in practical applications without the need for dynamic simulation runs. Optimum parameter values to maximize biomass production at a location in southwest Florida, USA, were determined using an optimization framework involving a deep neural network machine learning algorithm. Using an existing daylength model to predict daily photoperiod and inputting local temperature data, machine learning calculated a maximum yield of 70 dry tons per hectare per year for the Florida case study, under the following conditions: initial mat density = 169 gdry m−2; harvest threshold = 76 gdry m−2; nitrogen = 50.1 mg L−1; phosphorus = 7.5 mg L−1; harvest ratio = 0.35; and harvest frequency = 1 day. © 2021 Elsevier Ltd","Deep learning; Duckweed harvesting; Duckweed yield; LASSO regression; Stella architect; Wastewater upcycling","Biomass; Deep neural networks; Ecology; Forestry; Harvesting; Learning algorithms; Plants (botany); 'Dry' [; Deep learning; Duckweed harvesting; Duckweed yield; Growth models; Large-scale applications; LASSO regression; Regression modelling; Stellum architect; Wastewater upcycling; Regression analysis","Article","Final","","Scopus","2-s2.0-85116351167"
"Rehman A.; Ma H.; Batool Z.; Junguo H.; Alvarado R.; Oláh J.","Rehman, Abdul (57216608130); Ma, Hengyun (7403096123); Batool, Zakia (57200496487); Junguo, Hua (60000910500); Alvarado, Rafael (57188831567); Oláh, Judit (56016286600)","57216608130; 7403096123; 57200496487; 60000910500; 57188831567; 56016286600","Assessing the adequacy of farmland productivity and cereal yields in combating climate change","2025","NJAS: Impact in Agricultural and Life Sciences","97","1","2534469","","","3","10.1080/27685241.2025.2534469","https://www.scopus.com/pages/publications/105010854702?origin=resultslist","Climate change threatens and significantly affects agricultural activities through various mechanisms. One crucial factor is the temperature, which, when exceeding a specific threshold, adversely impacts harvests due to the accelerated pace of plant development. The primary objective of this study is to evaluate the impact of agricultural land, fertiliser inputs per unit of agricultural land, rainfall and temperature on cereal yields in Pakistan using annual data series. Utilizing the Quantile Autoregressive Distributed Lag (QARDL) methodology, we explore the interconnections among these variables in both the short and long-run. The study’s findings show that agricultural land dedicated to crop cultivation across various quantiles has a positive impact on cereal yields in both the short and long term. The usage of fertiliser inputs per unit of agricultural land improves cereal yields in the short and long run. However, the effectiveness of this method decreases as the quantiles increase. Furthermore, it has been shown that, over the time, a decrease in cereal yields is connected with low to moderate levels of rainfall, while the influence of rainfall at higher quantiles is insignificant. The effect of temperature on cereal yields in Pakistan varies depending on the temperature level and prevailing circumstances. The study’s results suggest a variety of strategies to increase crop yields, including increasing agricultural production, enhancing land utilization and improving farmer access to funding. © 2025 The Author(s). Published by Informa UK Limited, trading as Taylor & Francis Group.","agricultural land; climate change; Crops production; environmental sustainability; fertiliser consumption","Pakistan; agricultural land; cereal; climate change; crop production; crop yield; fertilizer application; sustainability","Article","Final","All Open Access; Green Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-105010854702"
"Mitra A.; Mohapatra S.; Mondal S.; Chaudhury S.B.; Pohit S.","Mitra, Amit (60621101200); Mohapatra, Souryabrata (36108573200); Mondal, Sovini (60620918600); Chaudhury, Srija Basu (60620636800); Pohit, Sanjib (26665116300)","60621101200; 36108573200; 60620918600; 60620636800; 26665116300","Climate Change and Indian Crop Yields: Impacts and Projections","2026","Margin","20","1","","7","63","0","10.1177/00252921261438943","https://www.scopus.com/pages/publications/105038236111?origin=resultslist","Climate change constitutes a significant threat to agricultural productivity, particularly in India, where nearly half of the population relies on agriculture for their livelihoods. The sector is increasingly exposed to rising temperatures, irregular precipitation patterns and the intensification of extreme climatic events. While previous studies have identified climate-induced yield reductions in staple crops, much of the existing evidence is based on short-term analyses and lacks a comprehensive evaluation across diverse crop groups. This study addresses this limitation by employing a panel dataset covering 20 crops across 20 Indian states from 1966 to 2016 to assess both historical impacts and projected outcomes under shared Socioeconomic Pathways (SSP) climate scenarios. The analysis employs crop-specific, non-linear panel regression models that incorporate key climatic variables, including temperature, precipitation, wind speed and evapotranspiration, alongside critical non-climatic factors such as mechanisation, irrigation and fertiliser application. The findings indicate that crops like rice and wheat are most adversely affected by rising temperature, whereas crops like pearl millet and cotton exhibit greater resilience, though cotton remains highly sensitive to precipitation variability. Pigeon pea and sesamum benefit from increased evapotranspiration up to a threshold, beyond which yields decline. By the end of the twenty-first century, the combined effects of rising temperature and precipitation are projected to substantially reduce the yields of pigeon pea and maize. The adoption of High-Yielding Varieties (HYVs) demonstrates notable productivity gains, especially for pearl millet and rice. These findings underscore the urgent need for targeted adaptation strategies, including climate-resilient crop varieties, water-saving technologies and diversified cropping systems to enhance agricultural resilience. © 2026 The Author(s). This article is distributed under the terms of the Creative Commons Attribution 4.0 License (https://creativecommons.org/licenses/by/4.0/) which permits any use, reproduction and distribution of the work without further permission provided the original work is attributed as specified on the SAGE and Open Access page (https://us.sagepub.com/en-us/nam/open-access-at-sage).","Climate Change; Crop Yields; India; Non-linear Impacts; Panel Data Analysis","","Article","Final","All Open Access; Green Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-105038236111"
"Zaied Y.B.; Cheikh N.B.; Rahmoun M.","Zaied, Younes Ben (56403397200); Cheikh, Nidhaleddine Ben (57211366477); Rahmoun, Mbarek (57219130416)","56403397200; 57211366477; 57219130416","On the effects of climate variability on agricultural crops: evidence from an in-transition economy","2023","Environmental Economics and Policy Studies","25","2","","143","159","5","10.1007/s10018-022-00348-8","https://www.scopus.com/pages/publications/85136159931?origin=resultslist","The report by the IPPC (2007) estimated that 20% of all climate change effects will have an impact on the agricultural sector. While climate change has been identified as a key factor affecting yields and the availability and quality of agricultural products, empirical findings from the recent literature remain inconclusive as regards the effects of climatic elements—such as temperature and rainfall—on agricultural yields. This paper examines how weather affects the yields of agricultural crops while allowing for nonlinearity in the cause-effect transmission mechanism, and using an original database from different sources in Tunisia related to climate variables (temperature and rainfall) and regional crops (cereals) in 24 regions. We propose the implementation of a Panel Smooth Transition Regression (PSTR) approach which allows for a possible presence of threshold effects of temperature and rainfall on crop yields. Our results suggest that the positive impact of rainfall on crop productivity is reduced when the temperature is high. However, the rising temperature has more beneficial effects on crop yields if rainfalls enter the high regime. Therefore, adaptation measures are strongly recommended to cope with climatic conditions. For instance, a public policy related to the water demand management system that promotes the efficient use of scarce water resources would be helpful for privileging and subsidizing the areas that are threatened. Moreover, policymakers should consider encouraging the development of drought-tolerant crops, especially in Southern Tunisia, where global warming has caused a severe drought. In Northern Tunisia, adaptation measures may include choosing tree species and forestry practices less vulnerable to storms and fires, especially in Jendouba, the region of Tunisia that is highly forested. © 2022, Society for Environmental Economics and Policy Studies.","Cereal crops; Climate change impacts; Panel smooth transition regression models","","Article","Final","","Scopus","2-s2.0-85136159931"
"Lin C.-W.R.; Parng Y.-J.M.; Chen Y.-L.","Lin, Chun-Wei R. (24477631200); Parng, Yuh-Jiuan Melody (56160252000); Chen, Yu-Lin (57201012938)","24477631200; 56160252000; 57201012938","Profit optimization of sustainable low-to-medium temperature waste heat recovering management","2018","Industrial Management and Data Systems","118","2","","330","348","3","10.1108/IMDS-04-2017-0148","https://www.scopus.com/pages/publications/85042876373?origin=resultslist","Purpose - Responding to natural resource depletion and carbon dioxide (CO2) emission problems, and also the stricter government's energy regulations, the purpose of this paper is to develop a sustainable waste heat recovery optimal-profit-oriented management model especially targeting on the easily forgotten low- and medium-temperature waste heat in the industry. In the paper, a system is constructed to facilitate converting the low- and medium-grade waste heat in factories into electricity, and yields optimal profit. Design/methodology/approach - This paper integrates an efficient Organic Rankine Cycle (ORC) system from both sustainable energy reservation and cost effectiveness approaches with an optimization model that adopts particle swarm optimization (PSO) algorithm to determine proper installation locations and feasible generator sets. The system is constructed to facilitate converting the low- and medium-grade waste heat in factories into electricity, and yields optimal profit. The model considers the environmental factors: temperature, heat amount, equipment configuration of the number of ORC sets, and detailed investment cost constraints. Findings - The results show that annual investment return rate, annual increase in electricity, power generation efficiency, and annual CO2 emission reduction are all highly improved, and investment recovery period is shortened. Also, the larger scale of the waste heat emission, the better the performance is achieved. Finally, the study also completes a sensitivity test under dynamic conditions of electricity price, generator sales price and factory budget constraints, and the results are consistently robust. More valuably, this paper demonstrates applications on two different manufacturing industries with various waste heat emission scales to prove the accountability. Originality/value - The main contributions are in three aspects. First, it proves that applying PSO to a nonlinear mathematical model can help determine the optimal number and style configuration of generators for waste heat sources. Second, different from the prior research works focusing on power generation, this paper also deliberates the cost factors, cost of generators, costs of numerous peripheral components and future maintenance costs to ensure the factories not conflict with the financial limitations. Third, it is not only successfully applied in two industries with different scales, but also robust with various economic tests, electricity price change, generator sales price change, and investment budget adjustments. © Emerald Publishing Limited.","Organic Rankine Cycle (ORC) system; Particle swarm optimization (PSO); Waste heat recovery","Budget control; Carbon; Carbon dioxide; Cost effectiveness; Costs; Electric power generation; Emission control; Energy policy; Gas emissions; Investments; Natural resources; Optimization; Particle swarm optimization (PSO); Profitability; Rankine cycle; Waste heat; Waste management; Carbon dioxide emissions; Design/methodology/approach; Equipment configuration; Manufacturing industries; Nonlinear mathematical model; Organic Rankine Cycle(ORC); Particle swarm optimization algorithm; Power generation efficiency; Waste heat utilization","Article","Final","","Scopus","2-s2.0-85042876373"
"Khong R.W.L.; Pek C.-K.; Tan H.-B.","Khong, Roy W. L. (36118025700); Pek, Chuen-Khee (45661801300); Tan, Hui-Boon (7403011313)","36118025700; 45661801300; 7403011313","NON-LINEAR EFFECT OF TEMPERATURE ON OIL PALM YIELD: A NOTE BASED ON PANEL THRESHOLD ANALYSIS","2023","International Journal of Business and Society","24","3","29","1359","1368","2","10.33736/ijbs.6425.2023","https://www.scopus.com/pages/publications/85185975907?origin=resultslist","The effect of climate change on agriculture and food production has emerged as one of the major concerns of major global economies, especially given that the global population is projected to reach 10.9 billion people by the end of the 21st century (United Nations, 2019). Crops react differently to climate change and hence it is crucial to understand its effect on specific agricultural plants. Specifically, the impact of climate change on agriculture yield may not be linear. As such, this study investigated the impact of climate factors on oil palm yield using state level data from Malaysia. The results suggested that temperature and oil palm yield have a non-linear inverted U-shaped relationship. In addition, rainfall has a positive impact on oil palm yield. © 2023, Universiti Malaysia Sarawak. All rights reserved.","climate change; nonlinear; oil palm; temperature; yield","","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85185975907"
"Trilnick I.; Zilberman D.","Trilnick, Itai (56034447400); Zilberman, David (35578894000)","56034447400; 35578894000","Microclimate Engineering for Climate Change Adaptation in Agriculture: The Case of California Pistachios","2021","American Journal of Agricultural Economics","103","4","","1342","1358","5","10.1111/ajae.12202","https://www.scopus.com/pages/publications/85103210817?origin=resultslist","Can farmers adapt to climate change by altering effective weather conditions on their fields? Existing technologies allow farmers to cool down plants by a few degrees during critical periods, reducing the damage from excess heat. With nonlinear effects of high temperatures on yields, slight cooling can bring significant gains in many crops. We call this approach “microclimate engineering” (MCE) and note that it could be useful as a climate change adaptation concept. Our case study deals with California pistachios, threatened by warming daytime temperatures in the winter. A new solution for sunlight reflection, based on products already used in other contexts and crops, could potentially help deal with this challenge. We develop a model to analyze grower choice and market outcomes with MCE for California pistachios. The expected increase in welfare for the period of 2020–2040 is assessed at 0.49–1.42 billion dollars under several scenarios. Simulation results show increases in consumer surplus and total welfare when MCE is available but decreases in aggregate grower profits. We also introduce market power to test its potential effects on the gains from MCE, finding mixed effects. © 2021 Agricultural and Applied Economics Association.","Agriculture; C63; climate change; kaolin; microclimate engineering; pistachio; Q11; Q16; Q54","California; United States; Pistacia vera; adaptive management; agricultural market; agricultural production; climate change; crop production; kaolin; microclimate","Article","Final","All Open Access; Bronze Open Access","Scopus","2-s2.0-85103210817"
"Zou J.; Odening M.; Okhrin O.","Zou, Jing (58529159700); Odening, Martin (6603182320); Okhrin, Ostap (35174990700)","58529159700; 6603182320; 35174990700","Plant growth stages and weather index insurance design","2023","Annals of Actuarial Science","17","3","","438","458","7","10.1017/S1748499523000167","https://www.scopus.com/pages/publications/85167455196?origin=resultslist","Given the assumption that weather risks affect crop yields, we designed a weather index insurance product for soybean producers in the US state of Illinois. By separating the entire vegetation cycle into four growth stages, we investigate whether the phase-division procedure contributes to weather-yield loss relation estimation and, hence, to basis risk mitigation. Concretely, supposing stage-variant interaction patterns between temperature-based weather index growing degree days and rainfall-based weather index cumulative rainfall, a nonparametric weather-yield loss relation is estimated by a generalized additive model. The model includes penalized B-spline (P-spline) approach based on nonlinear optimal indemnity solutions under the expected utility framework. The P-spline analysis of variance (PS-ANOVA) method is used for efficient estimation through mixed model re-parameterization. The results indicate that the phase-division models significantly outperform the benchmark whole-cycle ones either under quadratic utility or exponential utility, given different levels of risk aversions. Finally, regarding hedging effectiveness, the expected utility ratio between the phase-division contract and the whole-cycle contract, and the percentage changes of mean root square loss and variance of revenues support the proposed phase-division contract.  © The Author(s), 2023. Published by Cambridge University Press on behalf of Institute and Faculty of Actuaries.","generalized additive model; nonlinear indemnity; plant growth stages; PS-ANOVA; Weather index insurance","","Article","Final","All Open Access; Green Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-85167455196"
"Dhumale Y.; Bamnote G.; Kale R.; Sawale G.; Chaudhari A.; Karwa R.","Dhumale, Yogita (59558211800); Bamnote, Gajendra (36917937800); Kale, Ruchita (57575672600); Sawale, Gaurav (57556165800); Chaudhari, Anand (59558461900); Karwa, Roshan (57225128079)","59558211800; 36917937800; 57575672600; 57556165800; 59558461900; 57225128079","Generative Modeling Techniques for Simulating Rare Agricultural Events on Prediction of Wheat Yield Production","2024","2024 2nd DMIHER International Conference on Artificial Intelligence in Healthcare, Education and Industry, IDICAIEI 2024","","","","","","2","10.1109/IDICAIEI61867.2024.10842716","https://www.scopus.com/pages/publications/85217849009?origin=resultslist","Wheat yield prediction is key to food security and optimal resource use. In this paper, Generative AI is use for specifically GANs and VAEs, to predict wheat yield under different weather conditions, uses the crop yield prediction dataset from Kaggle which has temperature, rainfall and soil quality as parameters and build models that beat traditional statistical methods. By leveraging advanced AI models, such as Generative Adversarial Networks (GANs) and Variational Autoencoders (VAEs), the model generates synthetic data that mimics these rare occurrences. The GAN generates synthetic data that enriches the training set and improves prediction accuracy. The VAE captures the complex non-linear relationships between input features and output. The combination of both models gives us a robust framework for yield prediction. Experimental results shows that the GAN dataset gives 14% improvement over baseline models. VAE model gives 13% improvement on its own, showing its ability to handle the variability and complexity of agricultural data. This dual model approach is a big leap in agricultural analytics and will enable more robust and adaptive farming in the face of climate change.  © 2024 IEEE.","Generative Adversarial Networks (GANs); Variational Autoencoders (VAEs); Wheat Yield Prediction","Adversarial machine learning; Prediction models; Adversarial networks; Auto encoders; Generative adversarial network; Generative model; Modelling techniques; Synthetic data; Variational autoencoder; Wheat yield; Wheat yield prediction; Yield prediction; Generative adversarial networks","Conference paper","Final","","Scopus","2-s2.0-85217849009"
"Ponce C.","Ponce, Carmen (37079437500)","37079437500","Intra-seasonal climate variability and crop diversification strategies in the Peruvian Andes: A word of caution on the sustainability of adaptation to climate change","2020","World Development","127","","104740","","","50","10.1016/j.worlddev.2019.104740","https://www.scopus.com/pages/publications/85075206069?origin=resultslist","Agricultural systems are highly sensitive to climate change. Most studies focus on the effect of heat and water availability on crop yields, but little is known about the impact of changes in intra-seasonal climate variability (particularly challenging in mountain regions). Also, beyond the effect on crop yields –mostly focused on single cropping systems and major world crops- little analysis has been done on more complex, diversified and low-input cropping systems like those prevalent in the Andean region. This study investigates whether Andean farmers respond to increasing climate variability by increasing crop diversity (measured by intercropping and crop diversification indices) and by switching to crops which better tolerate heterogeneous environmental conditions. Since previous studies show that crop diversification fosters resilience of agricultural systems, decreasing crop portfolio diversity in an increasingly variable environment may challenge farms sustainability. The data used in the analysis combines district-level socio-economic information from two agrarian censuses (1994 and 2012) with district-level climate estimates of mean temperature, temperature range and precipitation (averages for periods 1964–1994 and 1982–2012). Based on fixed effects models that allow for sub-region parameter heterogeneity, I find that an increase in intra-seasonal climate variability leads farmers in colder areas (<11 °C during the growing season) to concentrate their portfolio into more tolerant crops and reduce intercropping (a practice potentially efficient at controlling pest and disease). This effect is especially strong in the Southern region (more indigenous, less integrated to markets). These results complement previous studies by providing robust and regionally representative evidence on small-farmers’ nonlinear response to climate variability. Furthermore, given that Andean farmers received little-to-no help to adapt to climate change during the period under analysis, this study informs about farmers' autonomous adaptation to climate changes and raises concern on current adaptation responses that may hamper agricultural system's sustainability in the face of climate change. © 2019 Elsevier Ltd","Andes; Crop diversification; Fixed effects model; Intra-seasonal climate variability; Latin-America; Peru","Andes; Peru; agricultural diversification; climate change; farmers attitude; intercropping; regression analysis; seasonal variation; sustainability","Article","Final","","Scopus","2-s2.0-85075206069"
"Xu C.; Katchova A.L.","Xu, Chang (57210161609); Katchova, Ani L. (6506721558)","57210161609; 6506721558","Predicting Soybean Yield with NDVI Using a Flexible Fourier Transform Model","2019","Journal of Agricultural and Applied Economics","51","3","","402","416","18","10.1017/aae.2019.5","https://www.scopus.com/pages/publications/85069692325?origin=resultslist","We use models incorporating the normalized difference vegetation index (NDVI) derived from remote sensing satellites to improve soybean yield predictions in 10 major producing states in the United States. Unlike traditional methods that assume an ordinary least squares model applies to all observations, we allow for global flexibility in the relationship between NDVI and soybean yield by using the flexible Fourier transform (FFT) model. FFT results confirm that there is a nonlinear response of soybean yield to NDVI over the growing season. Out-of-sample predictions indicate that allowing for global flexibility with the FFT improves the predictions in time-series prediction and forecasting. © The Author(s) 2019.","Flexible Fourier transform model; forecasting; NDVI; remote sensing; soybean yield","","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85069692325"
"Tanveer Z.; Kalim R.","Tanveer, Zubair (57224407539); Kalim, Rukhsana (16312624400)","57224407539; 16312624400","An empirical analysis of climate transition: a global outlook of agriculture productivity","2025","Journal of Economic Studies","52","6","","1025","1042","5","10.1108/JES-07-2024-0466","https://www.scopus.com/pages/publications/85203196923?origin=resultslist","Purpose This study has empirically investigated the impacts of climate change on agricultural productivity worldwide, considering the ranking of agriculture productivity. Additionally, the study has estimated the extent to which climate change favoured agriculture productivity from a global perspective. Design/methodology/approach The study prepared a suitable econometric model and employed the quantile panel Autoregressive Distributed Lag technique with a two-step Error Correction Mechanism to assess the influence of global warming on worldwide agrarian productivity. Findings The estimated results provide evidence for the nonlinear impacts of climate change on agriculture productivity across all quantiles. Moreover, threshold levels of average annual temperature rise with the improvement of agricultural productivity, depicting that low-productive areas are highly vulnerable to global warming. Additionally, agricultural inputs like labour, capital and irrigated land are positively related to agricultural productivity, with relatively substantial marginal productivity in highly productive regions. Nevertheless, technological innovations are found to be more productive in low-productive areas. Practical implications Policymakers should prioritize region-specific climate-smart agriculture by targeting policies to increase agricultural productivity and minimize the effects of climate change on food security and nutrition. Originality/value Despite significant research in this area, there remains a knowledge gap on the nature of this relationship, especially regarding productivity thresholds under warming. The study aims to fill this gap, offering valuable insights to guide policy actions and adaptation strategies to mitigate the adverse impacts of climate change on agriculture productivity. © 2024 Emerald Publishing Limited","Agricultural productivity; Climate change; Global analysis; Nonlinear relationship; Quantile regression","","Article","Final","","Scopus","2-s2.0-85203196923"
"Ortiz-Bobea A.","Ortiz-Bobea, Ariel (55566469500)","55566469500","U.S. Maize yield growth and countervailing climate change impacts","2018","Natural Resource Management and Policy","52","","","161","172","2","10.1007/978-3-319-61194-5_8","https://www.scopus.com/pages/publications/85079267596?origin=resultslist","Over the past several decades, maize yields in the US Midwest have risen at about 17% per decade as a result of steady technological progress. Although the trend is expected to remain positive, climate change is expected to have an increasing countervailing effect. In this chapter, I compute the yield growth rates necessary to fully offset the potential negative effects of a warming climate. Relying on a statistical model allowing for nonlinear effects of temperature on yield, I find that maize yields would decrease by −4.2, −21.8 and −46.1% around the trend, under uniform warming scenarios of 1 °C, 3 °C and 5 °C, respectively. I find that an increase of 6.6%/decade in maize yields is required to fully offset the detrimental effects of a severe but still plausible 3 °C warming in the next three decades. This indicates that future maize yield trends could - all else equal - be substantially curtailed due to the climate change. This case study illustrates how agricultural policy analysts can assess the magnitude of potential climate change impacts relative to historical yield trends to help identify targets for agricultural research. © FAO 2018.","","","Book chapter","Final","All Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-85079267596"
"Letson D.","Letson, David (6602826307)","6602826307","Climate change and food security: Florida's agriculture in the coming decades","2017","Frontiers of Economics and Globalization","17","","","85","102","5","10.1108/S1574-871520170000017007","https://www.scopus.com/pages/publications/85025106703?origin=resultslist","Will Florida's agriculture adapt to climate change? Climate disruptions to agriculture and natural resources in Florida are projected to increase in the future. These impacts will be increasingly negative because critical thresholds are being exceeded. This chapter discusses how Florida's agriculture and natural resources may be affected by climate change in the coming decades. Agriculture will be affected by invasive alien species, sea-level-rise flooding, and storm surges. A warmer, drier climate will place agriculture in competition with other users for limited water resources. A serious concern for agriculture is that rising sea level will cause coastal groundwater to become more saline and groundwater levels to rise. The loss of coastal wetlands increases the risk of catastrophic damage due to extreme weather events. Degradation of soil and water assets due to increasing extremes in precipitation will challenge both rainfed and irrigated agriculture without the implementation of innovative conservation methods. High night-time temperatures can reduce grain yields and animal-sourced production. Climate change also increases the vulnerability of forests to ecosystem changes due to decreased soil moisture and increased evapotranspiration. The practical implications are that increased innovation will be needed to ensure the adaptation of agriculture and the associated socioeconomic system can keep pace with climate change. Given the difficulties in predicting our future climate, we must develop new risk-transfer innovations that will facilitate damage recovery. Changes in agricultural yields and food prices could have important implications for food security. Copyright © 2017 by Emerald Publishing Limited All rights reserved.","Agriculture; Climate change; Florida; Food security","","Article","Final","","Scopus","2-s2.0-85025106703"
"Meka R.C.R.; Chidananda H.","Meka, Rama Chandra Rao (60429725200); Chidananda, H. (57201665725)","60429725200; 57201665725","A HYBRID LSTM–DNN DEEP LEARNING FRAMEWORK FOR CROP YIELD PREDICTION IN PRECISION AGRICULTURE","2026","International Journal of Computer Information Systems and Industrial Management Applications","18","1s","","1","9","0","10.70917/ijcisim-2026-1991","https://www.scopus.com/pages/publications/105044507014?origin=resultslist","Crop yield prediction sits at the core of precision agriculture, directly influencing food security planning, resource allocation, and economic decision-making. The problem is genuinely difficult: yield depends on dynamic factors that shift daily (temperature, precipitation) and static factors that barely change season to season (soil chemistry, elevation). Conventional models—whether simulation-based or standard machine learning—tend to handle one side well but not both. This paper presents a Hybrid Long Short-Term Memory–Deep Neural Network (LSTM–DNN) framework that treats these two data types separately before combining them. The LSTM branch handles sequential climatic records to extract temporal dependencies; the DNN branch processes soil and geographic constants to capture non-linear agronomic relationships. Their outputs are concatenated for final yield regression. Tested on a dataset comprising 15 years of weather, yield, and soil records, the model achieved a Mean Absolute Error (MAE) of 0.370 T/ha, a Root Mean Square Error (RMSE) of 0.674 T/ha, and an R² of 0.979— outperforming Random Forest (RF), Support Vector Machines (SVM), 1D-CNN, and standalone LSTM baselines by a wide margin. © 2026 by the authors.","Artificial Intelligence in Farming; Crop Yield Prediction; Deep Learning; Deep Neural Network (DNN); Long Short-Term Memory (LSTM); Precision Agriculture","","Article","Final","","Scopus","2-s2.0-105044507014"
